,S_No,user_id,username,tweet,unix_time,title,year,rating
1924,763025,17744721,muriloars,I rated The Wolf of Wall Street 6/10  http://t.co/XeLrwCjc8s,1389674499,,,
1925,763026,301010963,Ralphyyyyy,I rated All Is Lost 8/10 ,1389674492,,,
1926,763027,212299385,JamesHancock11,I rated Mandela: Long Walk to Freedom 6/10 ,1389674355,,,
1927,763028,336564615,sunners14,I rated 2 Guns 7/10 ,1389674185,,,
1928,763029,468601677,klypoparo,I rated The Wolf of Wall Street 8/10 ,1389674091,,,
1929,763030,136350201,Rick_Quarta,I rated Escape Plan - Fuga dall'inferno 8/10 ,1389673915,,,
1930,763031,1101725168,im_mortal0,I rated Captain Phillips 10/10 ,1389673873,,,
1931,763032,20045702,GuyStock,I rated 12 Years a Slave 10/10 ,1389673861,,,
1932,763033,36036621,akingunday,I rated The Secret Life of Walter Mitty 7/10 ,1389673850,,,
1933,763034,184506765,davidpicornell,I rated Helix 6/10 ,1389673803,,,
1934,763035,20050521,gkuwas,I rated The Secret Life of Walter Mitty 9/10 ,1389673538,,,
1935,763036,52505393,Estudio68,I rated The Secret Life of Walter Mitty 9/10 ,1389673408,,,
1936,763037,14409814,Sk4tz,I rated Her 10/10 ,1389673261,,,
1937,763038,23579182,nickharvey2242,I rated True Detective 10/10 ,1389673200,,,
1938,763039,19524918,chenkwantai,I rated Blue Jasmine 6/10 ,1389673156,,,
1939,763040,338274611,AlfarajMohammad,I rated American Hustel  2013 7/10,1389673086,,,
1940,763041,52075588,RohanMM,I rated I Call First 8/10 ,1389673054,,,
1941,763042,338274611,AlfarajMohammad,I rated Her 2013 9/10,1389673033,,,
1942,763043,19687494,SinCrni,I rated Pravi detektiv 9/10 ,1389672977,,,
1943,763044,338274611,AlfarajMohammad,I rated Witness of prosecution 1957 8/10,1389672970,,,
1944,763045,338274611,AlfarajMohammad,I rated Gravity  9/10,1389672914,,,
1945,763046,338274611,AlfarajMohammad,I rated 12 years a slave 2013 10/10,1389672869,,,
1946,763047,48710552,jamie_l_baker_,I rated All Is Lost 7/10 ,1389672846,,,
1947,763048,237025576,jack_hogg,I rated The Machinist 7/10 ,1389672812,,,
1948,763049,77022661,Arda41,I rated A Bridge Too Far 8/10 ,1389672584,,,
1949,763050,154826056,YouPictureThis,I rated Blackfish 9/10 ,1389672083,,,
1950,763051,301070569,BirstallBoy73,I rated Ghost Rider: Spirit of Vengeance 5/10 ,1389672023,,,
1951,763052,179042684,fredspoon,I rated Quatermass and the Pit 7/10 ,1389671930,,,
1952,763053,76465113,Tuff86,I rated American Hustle 8/10 ,1389671878,,,
1953,763054,33298872,MichaelDH89,I rated 50/50 7/10 ,1389671837,,,
1954,763055,245377211,von_dude,I rated Zack and Miri Make a Porno 5/10 ,1389671767,,,
1955,763056,95886296,santietsit,I rated El lobo de Wall Street 10/10 ,1389671732,,,
1956,763057,722837515,borse_the_horse,I rated His Last Vow 15/10 ,1389671633,,,
1957,763058,540093836,xgergox,I rated Napfény 6/10 ,1389671551,,,
1958,763059,43349934,HYPHYHUNTLEY,I rated The Secret Life of Walter Mitty 7/10 ,1389671337,,,
1959,763060,809829366,PhoenixBlackOps,I rated Cloud Atlas 8/10 ,1389671223,,,
1960,763061,234429847,jacklawton,I rated American Hustle 10/10 ,1389671184,,,
1961,763062,187866103,CooCooXenia,I rated Top Secret! 6/10 ,1389671043,,,
1962,763063,128899037,rosslaurie86,I rated American Hustle 9/10 ,1389670878,,,
1963,763064,40433907,Szinko,I rated Don Jon 7/10 ,1389670814,,,
1964,763065,83174298,whiskyclown,I rated Rush 10/10 ,1389670811,,,
1965,763066,248390615,lifter89,I rated 47 Ronin 8/10  http://t.co/b3wYhs0Q4G,1389670749,,,
1966,763067,790123052,TruliParadajz,I rated About Time 10/10 ,1389670500,,,
1967,763068,73986990,pera038,I rated The Family 1/10 ,1389670253,,,
1968,763069,558940900,MajedJuve,I rated Rush 7/10 ,1389670090,,,
1969,763070,61986081,SarcasticSari,I rated His Last Vow 9/10 ,1389669922,,,
1970,763071,7971822,carnsoreboxer,I rated Blackfish 10/10 ,1389669902,,,
1971,763072,89414810,giorgostatsios,I rated Captain Phillips 6/10 ,1389669323,,,
1972,763073,118855049,ai_n2o,I rated American Gangster 8/10 ,1389669284,,,
1973,763074,118855049,ai_n2o,I rated Catch Me If You Can 9/10 ,1389669256,,,
1974,763075,118855049,ai_n2o,I rated The Sixth Sense 8/10 ,1389669234,,,
1975,763076,49042374,bourne2083,I rated The Hunt for Red October 7/10 ,1389669156,,,
1976,763077,226689373,EmreKilical,I rated Short Term 12 9/10 ,1389668966,,,
1977,763078,82090510,Jack_Thomson,I rated Short Term 12 8/10 ,1389668794,,,
1978,763079,430213819,mwmadify,I rated Derek 10/10 ,1389668774,,,
1979,763080,217527323,derooijRobin,I rated X-Men: The Last Stand 7/10 ,1389668676,,,
1980,763081,25166912,jmasseysr7,I rated Game of Thrones 10/10 ,1389668630,,,
1981,763082,25166912,jmasseysr7,I rated Mama 9/10 ,1389668387,,,
1982,763083,45732928,RayBencosme,I rated Last Vegas 8/10 ,1389668335,,,
1983,763084,1511739326,borakastrat,I rated Premium Rush 7/10 ,1389668167,,,
1984,763085,1511739326,borakastrat,I rated Intouchables 7/10 ,1389668138,,,
1985,763086,319296314,andrewv1977,I rated Identity Thief 4/10 ,1389668136,,,
1986,763087,262839954,Thrill8001,I rated Dedh Ishqiya 8/10  http://t.co/h7hFZLZDYp,1389668083,,,
1987,763088,11119802,Mirthe_,I rated About Time 9/10.,1389667850,,,
1988,763089,15455123,alarno,I rated Simple Pleasures 8/10 ,1389667711,,,
1989,763090,1511739326,borakastrat,I rated The Tree of Life 5/10 ,1389667702,,,
1990,763091,202306605,datakanyildirim,I rated Before Midnight 7/10 ,1389667581,,,
1991,763092,798050556,FakedMonkey,I rated The Graduate 9/10 ,1389667537,,,
1992,763093,301070569,BirstallBoy73,I rated Olympus Has Fallen 6/10 ,1389667438,,,
1993,763094,326487899,iYaqooub,I rated The Curious Case of Benjamin Button 10/10 ,1389667376,,,
1994,763095,13943582,bjornengq,I rated In a World... 7/10 ,1389667326,,,
1995,763096,210183613,esenkg,"I rated Hiroshima, mon amour 8/10 ",1389667238,,,
1996,763097,109784538,traficantu99,I rated Majordomul 7/10 ,1389667215,,,
1997,763098,96348254,tolkomX,I rated Blue Jasmine 7/10 ,1389666975,,,
1998,763099,30625066,MichaelSaouli,I rated Original Skin 8/10 ,1389666907,,,
1999,763100,503535365,d_munns,I rated American Hustle 7/10 ,1389666553,,,
2000,763101,494199661,mcbealer,I rated Blackfish 8/10  http://t.co/wvTT8A2AqC,1389666494,,,
2001,763102,772471020,AzizAAlmasoud,I rated Sherlock 10/10 ,1389666351,,,
2002,763103,245495683,Phoney_o,I rated Gangster Squad 8/10 ,1389666320,,,
2003,763104,179042684,fredspoon,I rated The Mummy 7/10 ,1389666317,,,
2004,763105,610873255,Al77assan,I rated The Message 8/10 ,1389666130,,,
2005,763106,223566287,DhariAbul,I rated 12 Years a Slave 9/10 ,1389666109,,,
2006,763107,229985772,patrickdconinck,I rated Lost Highway 7/10 ,1389665893,,,
2007,763108,49322321,hazelw90,I rated Short Term 12 7/10 ,1389665877,,,
2008,763109,129539960,TheJorgeCox,I rated Captain Phillips 9/10 ,1389665694,,,
2009,763110,9588282,danielflorencio,I rated Bugsy Malone 7/10 ,1389665690,,,
2010,763111,30625066,MichaelSaouli,I rated Balancing Act 6/10 ,1389665656,,,
2011,763112,389999578,CherifNoshy,I rated Mickey's Christmas Carol 10/10 ,1389664846,,,
2012,763113,36077970,t3mmar,I rated The Bold and the Beautiful 1/10 ,1389664677,,,
2013,763114,156711368,nicfluff777,I rated Percy Jackson: Sea of Monsters 3/10 ,1389664570,,,
2014,763115,271092587,gibhardrock,I rated Capote 8/10 ,1389664314,,,
2015,763116,242704684,Davenett75,I rated The Secret Life of Walter Mitty 2/10 ,1389664135,,,
2016,763117,66271971,ojiSatriani,I rated Olympus Has Fallen 7/10 ,1389663890,,,
2017,763118,51460331,mrhugosworld,I rated Texas Chainsaw 3D 3/10 ,1389663817,,,
2018,763119,62831232,philsquick,I rated Escape Plan 7/10 ,1389663722,,,
2019,763120,342817805,SylviaORenIshii,I rated O monahikos kavalaris 7/10 ,1389663666,,,
2020,763121,20822781,EL_FLOREZ_,I rated 12 Years a Slave 6/10 ,1389663572,,,
2021,763122,1101725168,im_mortal0,I rated Blue Jasmine 8/10 ,1389663524,,,
2022,763123,18875521,DennisAlexis84,"I rated ""Melrose Place"" 10/10 stars:  http://t.co/lqvjkmkVer :) #MelrosePlace #soapoperas #TV",1389663295,,,
2023,763124,727975346,grigokach,I rated The Lone Ranger 10/10 ,1389663221,,,
2024,763125,388754680,claudiuschiopu,I rated Hachi: A Dog's Tale 10/10 ,1389663064,,,
2025,763126,134155132,amecily,I rated Percy Jackson: Sea of Monsters 3/10 ,1389662971,,,
2026,763127,299376756,7asn_sh,I rated Despicable Me 7/10 ,1389662722,,,
2027,763128,299376756,7asn_sh,I rated Toy Story 3 6/10 ,1389662685,,,
2028,763129,10105772,kream23,I rated Last Vegas 5/10 ,1389662305,,,
2029,763130,255953908,FrancisSaman,"I rated Unsere Mütter, unsere Väter 10/10 ",1389661969,,,
2030,763131,305628277,UooshO_o,I rated The Hunger Games: Catching Fire 8/10 ,1389661879,,,
2031,763132,138139934,AJBrown2526,I rated The Town 4/10 ,1389661840,,,
2032,763133,305628277,UooshO_o,I rated The Hobbit: The Desolation of Smaug 8/10 ,1389661674,,,
2033,763134,251042992,RobaTaha_,I rated The Wolf of Wall Street 7/10 ,1389661513,,,
2034,763135,407925420,Mo3ath_sh,I rated Peaky Blinders (2013 TV series) 9/10   http://t.co/N4vXHgadbO #imdb   SO FUCKIN' GOOD,1389661183,Peaky Blinders,2013 TV series,9/10   http://t.co/N4vXHgadbO #imdb   SO FUCKIN' GOOD
2035,763136,407925420,Mo3ath_sh,I rated Sherlock: His Last Vow (2014 TV episode) 10/10  http://t.co/xZs6nuHHoE,1389661024,Sherlock: His Last Vow,2014 TV episode,10/10  http://t.co/xZs6nuHHoE
2036,763137,111578319,Dexter663,I rated Ubistvo 10/10 ,1389660929,,,
2037,763138,18426978,RhinoJohnson,I rated Memories Are Forever 10/10 ,1389660627,,,
2038,763139,91437147,kemalmert_,I rated Escape Plan 8/10 ,1389660626,,,
2039,763140,22913586,bluebwings,I rated Hot in Cleveland 7/10 ,1389660478,,,
2040,763141,151433091,Nahla_alwaked,I rated Captain Phillips 9/10 ,1389660348,,,
2041,763142,33577615,mirkochip,I rated Blue Jasmine 7/10 ,1389660239,,,
2042,763143,398969123,Abdullhaqmi,I rated Snitch 7/10 ,1389659535,,,
2043,763144,494199661,mcbealer,I rated First Position 7/10  http://t.co/QzgUq9R6jB,1389659402,,,
2044,763145,120565163,khalid606,I rated 2 Broke Girls 6/10 ,1389659312,,,
2045,763146,120565163,khalid606,I rated Game of Thrones 7/10 ,1389659276,,,
2046,763147,58077301,ankitkatyal,I rated House 9/10 ,1389658775,,,
2047,763148,943953986,Cinfiniticlub,I rated A Separation 10/10 ,1389658635,,,
2048,763149,91878095,jennijunkala,I rated Stoker 10/10 ,1389658543,,,
2049,763150,65585100,jyclstn,I rated The Woman in Black 7/10 ,1389658407,,,
2050,763151,33151421,Jatin_DB,I rated Tell No One 9/10 ,1389658286,,,
2051,763152,17526001,NickMCopson,I rated Jersey Girl 4/10 ,1389657731,,,
2052,763153,272509311,asifkanju1993,I rated Carrie 7/10 ,1389657728,,,
2053,763154,885820860,CannaCripple,I rated August: Osage County 7/10 ,1389657509,,,
2054,763155,885820860,CannaCripple,I rated Lone Survivor 9/10 ,1389657445,,,
2055,763156,9588282,danielflorencio,I rated The Lorax 4/10 ,1389657406,,,
2056,763157,9588282,danielflorencio,"I rated Play It Again, Sam 7/10 ",1389657357,,,
2057,763158,9588282,danielflorencio,I rated Manhattan 8/10 ,1389657228,,,
2058,763159,43576208,DaveMorris316,I rated The Life Aquatic with Steve Zissou 8/10 ,1389656976,,,
2059,763160,269944508,Zeynep_Dogann,I rated Lord of War 8/10 ,1389656756,,,
2060,763161,21328976,aakhri_piece,I rated Prisoners 9/10 ,1389656588,,,
2061,763162,14191744,topozzz,I rated Witching and Bitching 5/10 ,1389655884,,,
2062,763163,79039963,Alvvays_Ralphy,I rated Pulp Fiction 9/10  http://t.co/GIHNLQ43Er,1389655726,,,
2063,763164,138139934,AJBrown2526,I rated The Iceman 7/10 ,1389655702,,,
2064,763165,228752932,isk_z9,I rated White House Down 10/10 ,1389655530,,,
2065,763166,210676048,THSZone,I rated Captain Phillips 8/10 ,1389655456,,,
2066,763167,82090510,Jack_Thomson,I rated The Hunger Games: Catching Fire 7/10 ,1389654766,,,
2067,763168,42434872,RafaelDLS,I rated Rush 10/10 ,1389654608,,,
2068,763169,42434872,RafaelDLS,I rated Jackass Presents: Bad Grandpa 6/10 ,1389654549,,,
2069,763170,42434872,RafaelDLS,I rated Don Jon 7/10 ,1389654529,,,
2070,763171,42434872,RafaelDLS,I rated 12 Years a Slave 6/10 ,1389654487,,,
2071,763172,42434872,RafaelDLS,I rated Captain Phillips 9/10 ,1389654458,,,
2072,763173,254139101,NAL_MBA,I rated Mr. &amp; Mrs. Smith 7/10 ,1389654415,,,
2073,763174,42434872,RafaelDLS,I rated Lone Survivor 9/10 ,1389654379,,,
2074,763175,325374728,xelesteganda,I rated Devil You Know 10/10 ,1389654160,,,
2075,763176,315611654,SyamDas1,I rated Madras Cafe 9/10 ,1389654077,,,
2076,763177,302153529,darkknight1323,I rated Taken 2 6/10 ,1389653853,,,
2077,763178,302153529,darkknight1323,I rated Ted 7/10 ,1389653817,,,
2078,763179,144964183,KBJ3700,I rated The Wolf of Wall Street 7/10 ,1389652738,,,
2079,763180,349163265,VitalikVas,I rated As I Lay Dying 8/10 ,1389652595,,,
2080,763181,424664545,sluggerctm,I rated American Hustle 9/10  http://t.co/5qZYHzqWRf,1389652190,,,
2081,763182,763758505,Faisaldeghyem,I rated Her 7/10 ,1389652002,,,
2082,763183,1267475288,ss1999945,I rated 47 Ronin 10/10 ,1389651511,,,
2083,763184,15351490,glasman,I rated Olympus Has Fallen 5/10 ,1389651365,,,
2084,763185,15351490,glasman,I rated The Wolf of Wall Street 7/10 ,1389651288,,,
2085,763186,45732928,RayBencosme,I rated Captain Phillips 9/10 ,1389650999,,,
2086,763187,241463416,sshaposhnikov,I rated Шерлок Холмс 10/10 ,1389650606,,,
2087,763188,87159196,CrackedCopy,I rated Now You See Me 5/10 ,1389650539,,,
2088,763189,61161029,EmilMooiweer,I rated The Wolf of Wall Street 8/10 ,1389650534,,,
2089,763190,154697526,dwnsthyellabone,I rated Anchorman 2: The Legend Continues 8/10 ,1389650421,,,
2090,763191,53906154,gunk_hyuga,I rated The Wolf of Wall Street 8/10 ,1389650252,,,
2091,763192,1549527223,BernhagenTrevor,I rated Punch-Drunk Love 8/10 ,1389650023,,,
2092,763193,1602088327,TG4UPresents,I rated Dune 7/10 ,1389649968,,,
2093,763194,1602088327,TG4UPresents,I rated Twin Peaks 8/10 ,1389649953,,,
2094,763195,1602088327,TG4UPresents,"I rated Bodies, Rest &amp; Motion 6/10 ",1389649924,,,
2095,763196,1602088327,TG4UPresents,I rated Urban Legend 5/10 ,1389649884,,,
2096,763197,1602088327,TG4UPresents,I rated Two and a Half Men 8/10 ,1389649840,,,
2097,763198,36077970,t3mmar,I rated Revenge 6/10 ,1389649808,,,
2098,763199,1602088327,TG4UPresents,I rated 88 Minutes 5/10 ,1389649802,,,
2099,763200,87167324,chweetmira,I rated Veeram 10/10 ,1389649662,,,
2100,763201,1602088327,TG4UPresents,I rated House of D 6/10 ,1389649652,,,
2101,763202,1602088327,TG4UPresents,I rated Jericho 7/10 ,1389649634,,,
2102,763203,1602088327,TG4UPresents,I rated Life 10/10 ,1389649614,,,
2103,763204,1602088327,TG4UPresents,I rated Days of Thunder 5/10 ,1389649570,,,
2104,763205,1602088327,TG4UPresents,I rated The War 7/10 ,1389649513,,,
2105,763206,1602088327,TG4UPresents,I rated Tigerland 8/10 ,1389649476,,,
2106,763207,1602088327,TG4UPresents,I rated Without a Trace 6/10 ,1389649450,,,
2107,763208,1602088327,TG4UPresents,I rated Head of State 6/10 ,1389649418,,,
2108,763209,1602088327,TG4UPresents,I rated Runaway Jury 7/10 ,1389649391,,,
2109,763210,1602088327,TG4UPresents,I rated The First Wives Club 7/10 ,1389649291,,,
2110,763211,201321064,juamsoto,I rated El Lobo de Wall Street 9/10 ,1389649285,,,
2111,763212,1602088327,TG4UPresents,I rated A Life Less Ordinary 7/10 ,1389649275,,,
2112,763213,334943965,M7md_Sleem,I rated White Collar 9/10 ,1389649229,,,
2113,763214,1602088327,TG4UPresents,I rated Scream 2 7/10 ,1389649199,,,
2114,763215,1602088327,TG4UPresents,I rated Go 8/10 ,1389649175,,,
2115,763216,1602088327,TG4UPresents,I rated Gone in Sixty Seconds 6/10 ,1389649158,,,
2116,763217,1602088327,TG4UPresents,I rated Dreamcatcher 6/10 ,1389649115,,,
2117,763218,1602088327,TG4UPresents,I rated A Man Apart 7/10 ,1389649101,,,
2118,763219,1602088327,TG4UPresents,I rated The Girl Next Door 7/10 ,1389649075,,,
2119,763220,1602088327,TG4UPresents,I rated Deadwood 9/10 ,1389649052,,,
2120,763221,1602088327,TG4UPresents,I rated I Am Number Four 7/10 ,1389648993,,,
2121,763222,816219379,moviemikericci,I rated Rush 7/10 ,1389648900,,,
2122,763223,1602088327,TG4UPresents,I rated Fatal Attraction 8/10 ,1389648876,,,
2123,763224,1602088327,TG4UPresents,I rated Rules of Engagement 7/10 ,1389648822,,,
2124,763225,1602088327,TG4UPresents,I rated The L Word 8/10 ,1389648792,,,
2125,763226,17581862,nickkarr,I rated I kleftra ton vivlion 9/10 ,1389648315,,,
2126,763227,251032925,sukru_haskan,I rated Machine Gun Preacher 7/10 ,1389648139,,,
2127,763228,335427458,AnthonyBGraham,I rated The Place Beyond the Pines 7/10 ,1389648027,,,
2128,763229,461058753,Mohossamm,I rated His Last Vow 10/10 ,1389647810,,,
2129,763230,211125473,AzizSk91,I rated Intouchables 9/10 ,1389646966,,,
2130,763231,211125473,AzizSk91,I rated The Shawshank Redemption 10/10 ,1389646898,,,
2131,763232,211125473,AzizSk91,I rated Rush 7/10 ,1389646783,,,
2132,763233,1977143988,AdrianneSerlo,I rated 47 Ronin 7/10 ,1389646573,,,
2133,763234,869666142,AndyAtpsmc,I rated Wayne's World 8/10  http://t.co/31inNG77WE,1389646532,,,
2134,763235,108895496,citizenzaggy,I rated Gia 7/10 ,1389646411,,,
2135,763236,22832104,VirCotto,I rated A Nightmare on Elm Street 8/10 ,1389646404,,,
2136,763237,14835086,HarryMakertia,I rated 47 Ronin 7/10 ,1389646263,,,
2137,763238,363853315,crumblycheddar,I rated The Spectacular Now 8/10 ,1389646171,,,
2138,763239,15417000,rickpumphrey,I rated True Detective 10/10 ,1389644368,,,
2139,763240,59448484,Balle0309,I rated Margaret 7/10 ,1389644242,,,
2140,763241,1971642253,hoodpope__,I rated The Rains of Castamere 10/10 ,1389644237,,,
2141,763242,397258688,H______K______T,I rated Thor 9/10 ,1389644107,,,
2142,763243,397258688,H______K______T,I rated The Silence of the Lambs 10/10 ,1389643952,,,
2143,763244,68943922,AyrUtd,I rated The Secret Life of Walter Mitty 8/10 ,1389643612,,,
2144,763245,128236258,muse_theptas,I rated The Terminal 9/10 ,1389643409,,,
2145,763246,494872075,KreemaNK,I rated Breaking Bad 9/10 ,1389643221,,,
2146,763247,763522315,eyeofdroconus,I rated Crush 5/10 ,1389643124,,,
2147,763248,45534242,webrazor46,I rated Cloudy with a Chance of Meatballs 2 6/10  http://t.co/CQAw0g74bn,1389642824,,,
2148,763249,54473596,elviskvalbergs,I rated 50/50 7/10 ,1389642408,,,
2149,763250,264069338,Flogure,I rated His Last Vow 10/10 ,1389642299,,,
2150,763251,11998132,AbOd,I rated Delivery Man 7/10 ,1389640466,,,
2151,763252,239275898,soulipsistt,I rated Máncora 6/10 ,1389640183,,,
2152,763253,157283835,GarySFC,I rated 12 Years a Slave 9/10 ,1389640151,,,
2153,763254,370713481,shalabii,I rated Hesher 9/10 ,1389639821,,,
2154,763255,40813794,weberdc,I rated American Hustle 9/10 ,1389639461,,,
2155,763256,334943965,M7md_Sleem,I rated August: Osage County 4/10 ,1389639448,,,
2156,763257,40628724,generalmartin,I rated The Legend of Hercules 3/10 ,1389639154,,,
2157,763258,298598540,HGkts_,I rated El Cuerpo/The Body 8/10 ,1389639100,,,
2158,763259,19687494,SinCrni,I rated Legende u Vegasu 6/10 ,1389638762,,,
2159,763260,102046633,joeydow,I rated Olympus Has Fallen 6/10 ,1389638491,,,
2160,763261,272038994,macho_cabrio,I rated Blackfish 9/10 ,1389638376,,,
2161,763262,113010464,grantpaling,I rated Django Unchained 7/10 ,1389638177,,,
2162,763263,1493803398,TeeShammaa,I rated 12 Years a Slave 8/10 ,1389638066,,,
2163,763264,34594124,manosfok,I rated Last Vegas 7/10 ,1389637939,,,
2164,763265,253029126,MattSpinaze,I rated The Secret Life of Walter Mitty 8/10 ,1389637144,,,
2165,763266,243520094,MartyTheBatman,I rated 47 Ronin 4/10 ,1389636104,,,
2166,763267,105398547,vinay5047,I rated The Fifth Estate 8/10 ,1389636028,,,
2167,763268,2154797105,Hodgey86,I rated Delivery Man 7/10 ,1389635005,,,
2168,763269,458543836,kimfothers,I rated 12 Years a Slave 9/10 ,1389634471,,,
2169,763270,124761935,lewisEcollymore,I rated All Is Lost 7/10 ,1389634296,,,
2170,763271,124761935,lewisEcollymore,I rated Walking with Dinosaurs 3D 5/10 ,1389634256,,,
2171,763272,124761935,lewisEcollymore,I rated 12 Years a Slave 9/10 ,1389634202,,,
2172,763273,124761935,lewisEcollymore,I rated The Secret Life of Walter Mitty 6/10 ,1389634176,,,
2173,763274,42742362,Luigi_Rossi252,I rated American History X 8/10 ,1389634134,,,
2174,763275,124761935,lewisEcollymore,I rated Last Vegas 7/10 ,1389634132,,,
2175,763276,124761935,lewisEcollymore,I rated American Hustle 8/10 ,1389634109,,,
2176,763277,51747252,Orientama,"I rated Lee Daniels' The Butler (2013) 7/10, great cast,surprising cameo,good script ",1389634011,Lee Daniels' The Butler,2013,"7/10, great cast,surprising cameo,good script "
2177,763278,50623038,luiz_fabiano,I rated The Wolf of Wall Street 10/10 ,1389633779,,,
2178,763279,67861559,ErkanZengin,I rated 47 Ronin 6/10 ,1389633195,,,
2179,763280,67861559,ErkanZengin,I rated The Hobbit: The Desolation of Smaug 9/10 ,1389633179,,,
2180,763281,1105828662,g0k_social,I rated Chimpanzee 7/10 ,1389632964,,,
2181,763282,578139185,dennisbird79,I rated Prisoners 8/10 ,1389632946,,,
2182,763283,301886796,El7mn_92,I rated The Dark Knight 9/10 ,1389632731,,,
2183,763284,291653205,aceoneau,I rated The Secret Life of Walter Mitty 8/10 ,1389632630,,,
2184,763285,35449960,ChiariHarakiki,I rated Young Adult 6/10 ,1389632467,,,
2185,763286,35449960,ChiariHarakiki,I rated Bling Ring 5/10 ,1389632425,,,
2186,763287,35449960,ChiariHarakiki,I rated Hunger Games: La ragazza di fuoco 8/10 ,1389632246,,,
2187,763288,35449960,ChiariHarakiki,I rated Un bacio romantico 7/10 ,1389631856,,,
2188,763289,75705382,nicmuv,I rated Rush. Pasion y gloria 8/10 ,1389631481,,,
2189,763290,16524119,greggogogo,I rated About Time 7/10 ,1389631448,,,
2190,763291,110516435,ribbnshopsunday,I rated Don Jon 8/10 ,1389631285,,,
2191,763292,17889308,thewebchild,I rated The Last Stand 6/10 ,1389630898,,,
2192,763293,259648705,thedarkin,I rated Super 8 7.5/10 ,1389630691,,,
2193,763294,870492037,alexx_chris,I rated ATM 4/10 ,1389630590,,,
2194,763295,302153529,darkknight1323,I rated Oblivion 8/10 ,1389630238,,,
2195,763296,302153529,darkknight1323,I rated Mama 7/10 ,1389630202,,,
2196,763297,302153529,darkknight1323,I rated Chernobyl Diaries 6/10 ,1389630164,,,
2197,763298,149066835,amerolba,I rated The Italian Job 8/10 ,1389630063,,,
2198,763299,203814067,lenace27,I rated Arrested Development 8/10 ,1389629641,,,
2199,763300,477205935,8791Lopez,I rated This Is the End 6/10 ,1389629052,,,
2200,763301,28678450,mmoro,I rated In Hell 3/10 ,1389628562,,,
2201,763302,54068695,ejcrohan,I rated Blue Jasmine 5/10 ,1389628431,,,
2202,763303,54068695,ejcrohan,I rated In a World... 6/10 ,1389628343,,,
2203,763304,183759091,MaddaB_CH75,I rated The Hobbit: An Unexpected Journey 10/10 ,1389628308,,,
2204,763305,131457780,setsuka09,I rated Game of Thrones 9/10  http://t.co/lcd3bisRjd,1389628075,,,
2205,763306,268717565,Mohamed__Sadek,I rated Lone Survivor 8/10 ,1389627607,,,
2206,763307,21906694,henrikstroem,I rated Game of Thrones 9/10 ,1389627539,,,
2207,763308,21906694,henrikstroem,I rated Californication 8/10 ,1389627513,,,
2208,763309,79752812,cemtheman,I rated 12 Years a Slave 9/10 ,1389627426,,,
2209,763310,235873057,gavsouthern,I rated Hard Eight 5/10 ,1389627361,,,
2210,763311,1010208356,IRC2012UMM,I rated Tenggelamnya Kapal Van Der Wijck 10/10 ,1389627126,,,
2211,763312,231070064,KeeperGarrett,I rated The General 10/10 ,1389627049,,,
2212,763313,57328096,CarlosCauas,I rated Questão de Tempo 7/10 ,1389626978,,,
2213,763314,242666290,onrulgen,I rated Captain Phillips 8/10 ,1389625753,,,
2214,763315,192546704,AWAlHadlaq,I rated The Host 8/10 ,1389623806,,,
2215,763316,439896238,BigtWhittingham,I rated xXx²: The Next Level 4/10 ,1389622443,,,
2216,763317,439896238,BigtWhittingham,I rated About Time 7/10 ,1389622409,,,
2217,763318,439896238,BigtWhittingham,I rated Escape Plan 7/10 ,1389622383,,,
2218,763319,335427458,AnthonyBGraham,I rated American Horror Story 9/10 ,1389622299,,,
2219,763320,1230020408,defaultdesign,I rated TPB AFK: The Pirate Bay Away from Keyboard 8/10 ,1389622078,,,
2220,763321,23741514,michellesndz,I rated The Missing 7/10 ,1389621284,,,
2221,763322,232292964,Kintarosz,I rated The Legend of Hercules 10/10 ,1389621142,,,
2222,763323,176035221,Daavejonsson,I rated The Wolf of Wall Street 9/10 ,1389621051,,,
2223,763324,232292964,Kintarosz,I rated Jack 10/10 ,1389620958,,,
2224,763325,58307406,FreestyleTweets,I rated The Wolf of Wall Street 7/10 ,1389620592,,,
2225,763326,257843558,CaptainERiC085,I rated Game of Thrones 10/10 ,1389619728,,,
2226,763327,47995844,jumantre,I rated Saw VI 7/10 ,1389619628,,,
2227,763328,66963987,felixps,I rated The Secret Life of Walter Mitty 8/10 ,1389618735,,,
2228,763329,1852431398,gabeargueta23,I rated Breakfast at Tiffany's 8/10 ,1389618693,,,
2229,763330,129900232,alekseysergeev,I rated Гонка 8/10 ,1389618642,,,
2230,763331,280220909,E_alansari,I rated Léon 9/10 ,1389618642,,,
2231,763332,51460331,mrhugosworld,I rated The Wolf of Wall Street 10/10 ,1389618239,,,
2232,763333,1049827766,1982Aprice,I rated Cloud Atlas 7/10 ,1389618163,,,
2233,763334,104540278,MissCusack,I rated 12 Years a Slave 9/10 ,1389617941,,,
2234,763335,196799720,justmichellem77,I rated House of Cards 9/10 ,1389617855,,,
2235,763336,196799720,justmichellem77,I rated Killer Joe 6/10 ,1389617830,,,
2236,763337,196799720,justmichellem77,I rated True Detective 10/10 ,1389617684,,,
2237,763338,196799720,justmichellem77,I rated Hannah Takes the Stairs 5/10 ,1389617644,,,
2238,763339,54068695,ejcrohan,I rated The Butler 6/10 ,1389617387,,,
